age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,pass_int
31.349,14,0,1,0,0,0,0,1,0,0,0,1,11,0,1,0,1,0,60.0,8.0,29.0,0.0,0,1,2
31.355999999999998,15,0,1,0,1,0,1,0,0,0,0,0,11,0,1,1,0,0,64.0,10.0,29.0,57.0,0,1,2
31.363000000000003,16,0,1,0,1,0,0,0,0,0,0,1,7,1,0,0,1,0,93.0,2.0,29.0,39.0,0,1,1
30.131999999999998,1,0,1,0,0,0,1,1,0,0,0,0,13,0,0,1,1,0,69.0,10.0,30.0,66.0,0,1,1
30.139,2,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,73.0,10.0,30.0,53.0,0,1,2
30.146,3,0,1,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,83.0,10.0,30.0,47.0,0,1,0
30.153000000000002,4,0,1,0,1,1,1,0,1,1,1,0,3,1,1,0,0,0,90.0,6.0,29.0,61.0,0,1,3
30.16,5,0,1,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,52.0,10.0,29.0,43.0,0,1,0
30.164,6,0,1,0,0,0,1,0,1,0,0,0,6,0,1,1,1,0,73.0,10.0,30.0,54.0,0,1,0
30.174,7,0,1,0,1,0,1,0,1,0,0,0,8,0,0,1,0,0,36.0,10.0,30.0,34.0,0,1,1
30.195,9,0,1,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,48.0,10.0,30.0,28.0,0,1,1
30.23,14,0,1,0,1,0,0,1,0,0,0,1,11,0,1,0,1,0,60.0,8.0,29.0,0.0,0,1,2
30.237,15,0,1,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,80.0,10.0,29.0,54.0,0,1,1
30.244,16,0,1,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,75.0,10.0,30.0,17.0,0,1,1
31.131,1,0,1,0,0,0,0,1,0,0,0,0,7,1,0,1,0,0,39.0,10.0,30.0,50.0,0,1,2
31.138,2,0,1,0,1,0,0,1,1,0,0,0,9,0,0,1,0,0,50.0,10.0,29.0,53.0,0,1,0
31.146,3,0,1,0,1,0,1,0,1,0,0,0,4,1,0,0,1,0,51.0,10.0,30.0,38.0,0,1,0
31.151999999999997,4,0,1,0,0,0,1,1,0,0,0,0,6,0,1,1,1,0,45.0,10.0,30.0,55.0,0,1,2
31.159000000000002,5,0,1,0,1,0,0,1,1,0,0,0,7,0,1,1,0,0,30.0,10.0,29.0,31.0,0,1,2
31.166,6,0,1,0,1,1,1,0,1,0,0,0,7,0,0,1,1,0,72.0,10.0,30.0,66.0,0,1,0
31.173000000000002,7,0,1,0,0,0,1,1,0,0,0,0,12,1,0,1,1,0,59.0,10.0,30.0,41.0,0,1,1
31.18,8,0,1,0,1,0,1,1,0,0,0,0,14,0,0,1,0,0,47.0,10.0,29.0,37.0,0,1,1
31.194000000000003,9,0,1,0,1,0,1,0,1,0,0,0,6,1,0,0,1,0,85.0,10.0,29.0,28.0,0,1,2
31.201,10,0,1,0,0,0,0,1,0,0,0,1,10,1,1,0,0,0,82.0,3.0,30.0,27.0,0,1,2
31.208000000000002,11,0,1,0,0,0,1,1,1,1,0,0,10,0,1,1,0,0,86.0,10.0,29.0,49.0,0,1,0
31.212,12,0,1,0,1,1,1,0,0,0,0,0,9,0,0,1,0,0,55.0,10.0,30.0,21.0,0,1,2
31.219,13,0,1,0,0,0,1,0,0,0,0,0,6,1,1,0,1,0,68.0,10.0,32.0,24.0,99,1,1
31.23,14,0,1,0,0,0,1,0,0,0,0,0,6,1,1,1,0,0,93.0,3.0,29.0,40.0,100,1,3
31.243000000000002,16,0,1,0,1,0,1,1,0,0,0,0,4,1,0,0,0,0,82.0,8.0,30.0,17.0,88,1,0
32.137,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,41.0,7.0,30.0,43.0,41,1,1
32.144,2,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,0,48.0,10.0,29.0,48.0,42,1,1
32.158,4,0,1,0,0,0,1,0,0,0,0,0,8,0,0,1,1,0,81.0,7.0,30.0,50.0,99,1,1
32.165,5,0,1,0,1,0,0,0,0,0,0,0,11,1,1,0,0,0,45.0,10.0,30.0,56.0,3,1,0
32.172,6,0,1,0,1,1,0,1,0,0,0,0,8,0,1,0,0,0,39.0,10.0,30.0,26.0,38,1,1
32.186,7,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,46.0,10.0,29.0,40.0,15,1,0
32.194,8,0,1,0,1,0,0,1,0,0,0,0,7,0,0,1,0,0,69.0,9.0,30.0,50.0,53,1,1
32.2,9,0,1,0,1,1,0,0,0,0,0,0,8,1,1,0,0,0,28.0,9.0,29.0,32.0,12,1,0
32.207,10,0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,71.0,7.0,29.0,21.0,18,1,1
32.211,11,0,1,0,1,0,1,1,1,1,0,0,10,1,0,0,0,0,93.0,5.0,29.0,34.0,86,1,0
32.221,12,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,65.0,9.0,29.0,34.0,20,1,1
32.228,13,0,1,0,0,0,1,0,0,0,0,0,11,0,1,1,0,0,85.0,8.0,30.0,53.0,94,1,0
32.235,14,0,1,0,1,0,1,1,0,0,0,0,3,1,1,0,0,0,83.0,9.0,31.0,31.0,62,1,1
32.242,15,0,1,0,1,0,0,0,0,0,0,0,11,1,1,0,1,0,57.0,10.0,31.0,67.0,21,1,0
32.249,16,0,1,0,0,0,1,1,0,0,0,0,10,0,1,0,0,0,73.0,6.0,31.0,22.0,90,1,3
33.135,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,66.0,10.0,30.0,74.0,9,1,1
33.143,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,39.0,10.0,31.0,53.0,23,1,1
33.185,8,0,1,0,0,0,0,1,0,1,1,0,3,1,1,1,0,0,72.0,9.0,29.0,48.0,55,1,0
33.198,9,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,66.0,9.0,29.0,65.0,9,1,2
33.205,10,0,1,0,1,0,1,1,0,0,0,0,12,0,1,0,1,0,68.0,9.0,29.0,31.0,72,1,1
34.141,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,72.0,10.0,30.0,62.0,52,1,0
34.148,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,47.0,9.0,29.0,65.0,0,1,1
34.155,3,0,1,0,0,0,1,1,0,0,0,0,9,1,1,0,0,0,85.0,9.0,30.0,57.0,68,1,1
34.162,4,0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,70.0,10.0,29.0,78.0,21,1,1
34.169000000000004,5,0,1,0,1,1,0,1,0,0,0,0,3,1,0,1,1,0,74.0,3.0,29.0,68.0,56,1,1
34.176,6,0,1,0,0,0,1,0,1,0,0,1,9,1,0,1,0,0,70.0,9.0,29.0,74.0,28,1,1
34.19,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,82.0,10.0,30.0,70.0,9,1,0
34.198,9,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,62.0,10.0,30.0,39.0,16,1,1
34.204,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,55.0,10.0,29.0,62.0,2,1,3
34.218,12,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,62.0,10.0,29.0,65.0,23,1,2
34.226,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,57.0,10.0,32.0,41.0,2,1,0
34.232,14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,79.0,5.0,29.0,19.0,99,1,3
34.239000000000004,15,0,1,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,80.0,10.0,31.0,16.0,68,1,0
34.246,16,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,67.0,10.0,30.0,59.0,15,1,0
22.264,9,0,1,0,0,0,0,1,1,0,0,0,5,1,0,0,1,0,48.0,10.0,30.0,20.0,0,1,2
27.090999999999998,15,0,1,0,0,0,1,1,0,0,0,0,7,0,1,1,0,0,76.0,9.0,29.0,29.0,92,1,1
28.006,3,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,1,0,51.0,10.0,29.0,44.0,17,1,0
28.083000000000002,13,0,1,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,71.0,9.0,30.0,56.0,62,1,1
28.09,14,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,38.0,10.0,30.0,19.0,14,1,2
24.314,1,0,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,17.0,10.0,29.0,47.0,12,1,0
24.320999999999998,2,0,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,0
26.031,12,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,53.0,10.0,29.0,33.0,8,1,1
26.038,13,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,46.0,10.0,31.0,36.0,4,1,1
26.045,14,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,25.0,10.0,30.0,25.0,6,1,0
26.052,15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,64.0,8.0,30.0,40.0,56,1,1
26.059,16,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,57.0,4.0,30.0,47.0,5,1,2
28.232,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,30.0,50.0,30.0,46.0,0,1,2
28.241999999999997,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37.0,22.0,30.0,50.0,0,1,0
28.249000000000002,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.0,19.0,29.0,48.0,0,1,0
28.256,4,0,1,0,1,0,1,1,0,0,0,0,8,1,0,1,1,0,48.0,10.0,30.0,53.0,0,1,5
28.263,5,0,1,0,1,0,0,1,1,0,0,0,6,1,1,1,0,0,57.0,10.0,31.0,70.0,0,1,1
28.27,6,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,61.0,8.0,30.0,54.0,0,1,0
28.276999999999997,7,0,1,0,1,0,1,0,1,0,0,0,7,1,1,0,0,0,53.0,10.0,30.0,35.0,0,1,0
28.291,8,0,1,0,1,0,0,1,1,0,0,0,15,0,0,1,1,0,0.0,10.0,30.0,0.0,0,1,1
28.298000000000002,9,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,4.0,29.0,28.0,0,1,2
28.305,10,0,1,0,1,0,1,1,1,1,0,1,24,0,1,1,0,0,81.0,10.0,29.0,62.0,0,1,2
28.311999999999998,11,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,23.0,30.0,4.0,0,1,1
28.316,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42.0,6.0,30.0,16.0,0,1,0
28.326,13,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,82.0,5.0,30.0,25.0,0,1,3
28.334,14,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,84.0,10.0,30.0,11.0,0,1,0
28.34,15,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,81.0,20.0,29.0,57.0,0,1,2
28.346999999999998,16,0,1,0,1,0,1,0,0,0,0,0,9,1,0,1,1,0,46.0,10.0,29.0,38.0,0,1,3
29.234,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,39.0,15.0,30.0,51.0,0,1,1
29.238000000000003,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,62.0,24.0,29.0,66.0,0,1,0
29.248,3,0,1,0,1,0,1,0,0,0,0,1,19,0,1,0,1,0,61.0,10.0,29.0,55.0,0,1,1
29.255,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50.0,4.0,30.0,59.0,0,1,0
29.261999999999997,5,0,1,0,1,1,1,0,0,1,0,0,19,1,1,0,0,0,44.0,10.0,29.0,35.0,0,1,1
29.269000000000002,6,0,1,0,1,0,1,1,0,0,0,0,4,1,0,1,0,0,46.0,10.0,30.0,64.0,0,1,0
29.276,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33.0,29.0,30.0,28.0,0,1,2
29.283,8,0,1,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,25.0,10.0,29.0,30.0,0,1,2
29.29,9,0,1,0,1,0,1,0,1,0,0,0,5,0,0,1,0,0,54.0,10.0,30.0,22.0,0,1,1
29.296999999999997,10,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,37.0,20.0,29.0,31.0,0,1,0
29.311999999999998,11,0,1,0,1,1,1,1,0,0,0,0,9,1,0,0,0,0,56.0,10.0,30.0,42.0,0,1,0
29.318,12,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,44.0,37.0,30.0,36.0,0,1,0
29.325,13,0,1,0,1,0,0,1,0,0,0,0,12,1,0,0,1,0,69.0,10.0,29.0,66.0,38,1,1
29.331999999999997,14,0,1,0,0,0,1,1,0,0,0,0,7,0,1,0,0,0,65.0,9.0,29.0,38.0,83,1,0
29.339000000000002,15,0,1,0,1,0,1,1,0,0,0,0,2,0,1,1,1,0,74.0,9.0,29.0,50.0,77,1,3
29.346,16,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,62.0,10.0,29.0,43.0,100,1,0
30.24,1,0,1,0,1,0,0,1,0,0,0,0,5,1,0,0,1,0,10.0,10.0,29.0,22.0,53,1,2
30.247,2,0,1,0,1,0,0,0,0,0,1,1,7,0,1,0,0,0,26.0,10.0,30.0,49.0,27,1,1
30.254,3,0,1,0,0,0,1,1,0,0,0,0,8,1,1,1,1,0,61.0,10.0,30.0,58.0,71,1,1
30.258000000000003,4,0,1,0,1,0,1,1,0,0,0,0,7,0,0,1,1,0,74.0,9.0,29.0,46.0,80,1,1
30.268,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45.0,10.0,30.0,45.0,14,1,0
30.275,6,0,1,0,1,0,0,1,0,0,0,0,10,0,0,1,0,0,64.0,9.0,31.0,56.0,56,1,2
30.283,7,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,34.0,9.0,30.0,45.0,3,1,1
30.289,8,0,1,0,0,0,0,1,0,0,0,0,6,1,0,1,1,0,71.0,9.0,30.0,55.0,47,1,0
30.303,9,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,31.0,10.0,31.0,32.0,1,1,2
30.31,10,0,1,0,0,0,0,1,0,0,0,0,10,1,0,0,1,0,45.0,10.0,29.0,27.0,49,1,2
31.239,1,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,46.0,10.0,29.0,59.0,34,1,0
31.246,2,0,1,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,77.0,7.0,32.0,68.0,28,1,2
31.253,3,0,1,0,1,0,0,1,0,0,0,0,4,0,0,1,1,0,63.0,9.0,30.0,73.0,34,1,2
31.26,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,90.0,9.0,29.0,64.0,88,1,0
31.267,5,0,1,0,0,0,0,1,0,0,0,0,12,1,0,0,1,0,54.0,10.0,29.0,45.0,25,1,0
31.274,6,0,1,0,1,0,1,1,0,0,0,0,6,1,1,0,0,0,63.0,9.0,30.0,53.0,79,1,0
31.281,7,0,1,0,1,0,0,1,0,0,0,0,11,0,1,0,1,0,46.0,10.0,30.0,38.0,36,1,2
31.295,8,0,1,0,0,0,1,1,0,0,0,0,10,1,0,0,1,0,38.0,10.0,30.0,37.0,66,1,1
31.299,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,55.0,10.0,31.0,36.0,10,1,2
31.309,10,0,1,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,43.0,10.0,29.0,31.0,0,1,0
31.316,11,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,46.0,10.0,30.0,29.0,10,1,1
31.323,12,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,1,1
31.331,13,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,92.0,3.0,29.0,31.0,12,1,1
31.337,14,0,1,0,0,0,1,1,1,1,0,0,6,0,0,1,0,0,82.0,8.0,29.0,52.0,93,1,1
31.344,15,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,80.0,9.0,29.0,33.0,49,1,1
31.351,16,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,93.0,1.0,30.0,36.0,96,1,1
32.236999999999995,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,47.0,4.0,29.0,48.0,0,1,1
32.244,2,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,73.0,10.0,30.0,68.0,75,1,1
32.251,3,0,1,0,1,0,0,1,0,0,0,0,7,1,1,1,0,0,56.0,10.0,29.0,53.0,26,1,2
32.258,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55.0,9.0,29.0,47.0,7,1,2
32.265,5,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,33.0,9.0,30.0,44.0,0,1,0
32.272,6,0,1,0,0,0,1,1,0,0,0,0,4,1,1,0,0,0,88.0,9.0,29.0,65.0,84,1,2
32.279,7,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,63.0,10.0,30.0,42.0,5,1,0
32.283,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,67.0,10.0,29.0,38.0,10,1,0
32.293,9,0,1,0,1,0,1,1,0,0,0,0,8,1,1,0,0,0,74.0,10.0,29.0,67.0,75,1,2
32.306999999999995,10,0,1,0,1,0,0,1,0,0,0,0,6,0,0,1,0,0,61.0,10.0,29.0,15.0,30,1,1
32.315,11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,66.0,10.0,29.0,34.0,4,1,0
32.321,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,7.0,29.0,43.0,11,1,0
32.328,13,0,1,0,1,0,1,1,0,0,0,0,3,1,0,1,1,0,62.0,10.0,31.0,19.0,87,1,1
32.335,14,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,86.0,3.0,30.0,30.0,3,1,0
32.341,15,0,1,0,0,0,0,1,0,1,1,0,5,1,1,0,0,0,83.0,9.0,31.0,56.0,56,1,0
32.349000000000004,16,0,1,0,0,0,1,1,0,0,0,0,5,1,0,0,1,0,45.0,10.0,29.0,1.0,70,1,1
22.008000000000003,14,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,1,0,93.0,8.0,31.0,43.0,100,1,2
22.015,15,0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,1,0,62.0,10.0,29.0,38.0,78,1,0
22.288,2,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,59.0,10.0,29.0,51.0,47,1,0
22.334,9,0,1,0,1,0,1,1,0,0,0,0,5,0,1,1,0,0,77.0,9.0,30.0,58.0,61,1,0
22.344,10,0,1,0,1,0,0,0,0,0,0,0,6,1,0,1,1,0,39.0,10.0,30.0,35.0,1,1,1
23.006999999999998,13,0,1,0,0,0,1,1,0,0,0,0,8,1,1,1,0,0,78.0,8.0,32.0,55.0,91,1,1
23.014,14,0,1,0,1,0,1,1,0,0,0,0,8,1,1,0,0,0,77.0,9.0,30.0,38.0,92,1,1
23.021,15,0,1,0,1,0,1,0,0,0,0,0,12,0,0,0,1,0,85.0,9.0,31.0,30.0,100,1,1
25.238000000000003,1,0,1,0,1,0,0,1,0,0,0,0,14,0,0,1,0,0,40.0,10.0,29.0,55.0,0,1,1
25.245,2,0,1,0,0,0,1,0,0,0,0,0,7,1,1,0,1,0,84.0,10.0,30.0,70.0,0,1,1
25.252,3,0,1,0,1,0,1,0,1,0,0,0,12,0,1,0,1,0,48.0,10.0,29.0,51.0,0,1,1
25.281,6,0,1,0,1,0,1,0,1,0,0,0,7,0,1,1,0,0,62.0,10.0,30.0,44.0,0,1,1
27.355,16,0,1,0,0,1,1,1,0,0,0,0,6,0,1,0,0,0,71.0,9.0,30.0,24.0,91,1,1
34.123000000000005,8,0,1,0,1,0,1,0,0,0,0,0,6,0,1,1,0,0,86.0,8.0,30.0,44.0,0,1,0
34.135999999999996,10,0,1,0,0,0,1,1,1,1,0,1,24,0,1,1,0,0,81.0,10.0,29.0,62.0,0,1,0
34.143,11,0,1,0,1,1,1,1,0,0,0,0,4,1,0,0,0,0,37.0,10.0,30.0,5.0,0,1,1
34.15,12,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,67.0,6.0,30.0,24.0,0,1,0
34.158,13,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,1,0,60.0,10.0,30.0,4.0,0,1,0
35.065,1,0,1,0,0,0,1,0,0,0,0,0,7,1,1,0,1,0,77.0,10.0,29.0,71.0,0,1,2
35.071999999999996,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,82.0,10.0,30.0,72.0,0,1,1
35.076,3,0,1,0,1,1,1,1,0,0,0,0,3,1,0,1,0,0,74.0,10.0,30.0,64.0,0,1,1
35.128,9,0,1,0,0,0,1,0,0,0,0,0,5,0,0,1,1,0,73.0,10.0,29.0,57.0,0,1,2
35.135,10,0,1,0,1,0,1,0,0,0,0,0,7,0,1,1,0,0,38.0,10.0,30.0,21.0,0,1,0
35.141999999999996,11,0,1,0,1,0,1,1,1,1,0,0,10,0,1,1,0,0,86.0,10.0,29.0,49.0,0,1,2
35.149,12,0,1,0,0,0,1,1,0,0,0,0,7,0,1,1,1,0,47.0,10.0,30.0,54.0,0,1,1
35.156,13,0,1,0,1,1,0,1,0,0,0,0,5,0,1,1,1,0,59.0,10.0,31.0,21.0,50,1,2
35.163000000000004,14,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,32.0,10.0,31.0,29.0,0,1,1
35.17,15,0,1,0,0,0,1,1,0,0,0,0,4,0,1,1,0,0,65.0,10.0,32.0,63.0,93,1,1
35.177,16,0,1,0,0,0,0,1,0,0,0,0,7,1,1,0,0,0,70.0,9.0,30.0,67.0,59,1,1
36.071,1,0,1,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,51.0,10.0,32.0,57.0,26,1,0
36.085,3,0,1,0,0,0,1,1,0,0,0,0,10,1,1,1,0,0,57.0,10.0,29.0,59.0,91,1,1
36.092,4,0,1,0,1,0,1,1,0,0,0,0,7,0,0,0,0,0,68.0,9.0,29.0,57.0,77,1,0
36.099000000000004,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,45.0,10.0,30.0,45.0,14,1,0
36.106,6,0,1,0,0,0,1,1,0,0,0,0,11,0,1,0,0,0,60.0,9.0,30.0,33.0,69,1,2
36.113,7,0,1,0,1,1,0,1,0,0,0,0,7,0,0,1,1,0,44.0,10.0,30.0,40.0,56,1,0
36.12,8,0,1,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,46.0,10.0,32.0,42.0,25,1,1
36.149,11,0,1,0,0,0,1,1,0,0,0,0,8,0,1,1,1,0,74.0,9.0,31.0,34.0,90,1,0
37.076,2,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,77.0,7.0,32.0,68.0,28,1,2
37.118,8,0,1,0,0,0,1,1,0,0,0,0,9,1,0,0,0,0,90.0,5.0,29.0,51.0,85,1,2
37.146,12,0,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,70.0,7.0,29.0,36.0,9,1,0
38.068000000000005,1,0,1,0,1,0,0,1,0,0,0,0,6,0,0,0,1,0,62.0,10.0,30.0,48.0,27,1,2
38.075,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,57.0,9.0,30.0,55.0,1,1,0
38.082,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,47.0,9.0,29.0,65.0,0,1,0
38.089,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,49.0,10.0,30.0,44.0,3,1,1
38.096,5,0,1,0,1,0,1,1,0,0,0,0,5,0,1,0,1,0,70.0,10.0,30.0,57.0,91,1,1
38.103,6,0,1,0,0,0,1,1,0,0,0,0,5,1,0,1,1,0,79.0,10.0,31.0,64.0,63,1,2
38.11,7,0,1,0,1,0,1,0,1,0,0,1,9,1,0,1,0,0,70.0,9.0,29.0,74.0,28,1,1
38.117,8,0,1,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,95.0,2.0,31.0,60.0,84,1,0
38.121,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,82.0,10.0,31.0,59.0,4,1,0
38.131,10,0,1,0,1,0,1,1,0,0,0,0,6,1,1,1,1,0,81.0,9.0,31.0,69.0,64,1,1
38.145,11,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,47.0,10.0,31.0,26.0,14,1,0
38.152,12,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,73.0,9.0,29.0,38.0,74,1,0
38.159,13,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,4.0,29.0,0.0,3,1,1
30.144000000000002,8,0,1,0,0,1,1,1,0,0,0,0,4,1,0,1,0,0,64.0,10.0,30.0,41.0,0,1,2
30.15,9,0,1,0,0,1,0,1,1,0,0,0,13,1,1,0,1,0,38.0,10.0,30.0,32.0,0,1,0
30.156999999999996,10,0,1,0,1,1,0,1,1,0,0,0,7,0,1,0,0,0,52.0,10.0,30.0,30.0,0,1,0
30.171,11,0,1,0,0,1,1,1,0,0,0,0,4,1,0,0,0,0,37.0,10.0,30.0,5.0,0,1,0
30.178,12,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,43.0,8.0,31.0,43.0,0,1,1
30.185,13,0,1,0,1,1,1,1,0,0,0,0,10,1,1,0,0,0,28.0,20.0,30.0,23.0,0,1,2
30.191999999999997,14,0,1,0,0,1,0,0,1,0,1,1,5,1,0,1,1,0,64.0,6.0,30.0,22.0,0,1,0
30.199,15,0,1,0,0,1,1,0,0,0,0,0,12,0,1,0,1,0,79.0,7.0,29.0,28.0,0,1,0
30.206,16,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,79.0,10.0,30.0,38.0,0,1,2
27.175,15,0,1,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,95.0,5.0,30.0,36.0,78,1,1
27.182,16,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,48.0,10.0,30.0,34.0,0,1,2
24.36,6,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,67.0,10.0,31.0,73.0,16,1,3
25.118000000000002,14,0,1,0,1,1,1,0,0,0,0,0,12,0,1,0,0,0,70.0,10.0,30.0,30.0,0,1,2
25.125,15,0,1,0,0,0,0,1,1,0,0,0,9,0,1,1,0,0,98.0,10.0,29.0,61.0,0,1,1
25.131999999999998,16,0,1,0,1,0,0,1,0,1,0,1,5,0,0,1,1,0,85.0,2.0,29.0,38.0,0,1,2
26.033,3,0,1,0,1,0,1,1,0,0,0,0,4,1,0,1,0,0,72.0,10.0,29.0,66.0,0,1,1
